AISP (BPM);CISP (DP);jan;fev;mar;abr;mai;jun;jul;ago;set;out;nov;dez
5;001a. Praça Mauá;0;0;0;.;.;.;.;.;.;.;.;.
5;004a. Praça da República;2;2;4;.;.;.;.;.;.;.;.;.
5;005a. Mem de Sá;0;0;1;.;.;.;.;.;.;.;.;.
4;006a. Cidade nova;1;1;3;.;.;.;.;.;.;.;.;.
5;007a. Santa Tereza;0;0;0;.;.;.;.;.;.;.;.;.
2;009a. Catete;2;1;1;.;.;.;.;.;.;.;.;.
2;010a. Botafogo;0;3;0;.;.;.;.;.;.;.;.;.
23;011a. Rocinha;0;0;0;.;.;.;.;.;.;.;.;.
19;012a. Copacabana;0;1;2;.;.;.;.;.;.;.;.;.
19;013a. Ipanema;0;0;0;.;.;.;.;.;.;.;.;.
23;014a. Leblon;0;1;0;.;.;.;.;.;.;.;.;.
23;015a. Gávea;1;1;3;.;.;.;.;.;.;.;.;.
31;016a. Barra da Tijuca;3;2;2;.;.;.;.;.;.;.;.;.
4;017a. São Cristóvão;0;3;2;.;.;.;.;.;.;.;.;.
4;018a. Praça da Bandeira;0;1;0;.;.;.;.;.;.;.;.;.
6;019a. Tijuca;0;1;0;.;.;.;.;.;.;.;.;.
6;020a. Grajaú;0;1;0;.;.;.;.;.;.;.;.;.
22;021a. Bonsucesso;2;5;1;.;.;.;.;.;.;.;.;.
16;022a. Penha;0;2;4;.;.;.;.;.;.;.;.;.
3;023a. Meier;0;3;0;.;.;.;.;.;.;.;.;.
3;024a. Piedade;0;0;0;.;.;.;.;.;.;.;.;.
3;025a. Engenho novo;1;2;0;.;.;.;.;.;.;.;.;.
3;026a. Todos os Santos;0;0;2;.;.;.;.;.;.;.;.;.
41;027a. Vicente de Carvalho;2;6;1;.;.;.;.;.;.;.;.;.
9;028a. Campinho;2;1;2;.;.;.;.;.;.;.;.;.
9;029a. Madureira;0;0;2;.;.;.;.;.;.;.;.;.
9;030a. marechal Hermes;2;2;2;.;.;.;.;.;.;.;.;.
41;031a. Ricardo Albuquerque;0;0;2;.;.;.;.;.;.;.;.;.
18;032a. Taquara;3;7;0;.;.;.;.;.;.;.;.;.
14;033a. Realengo;1;1;0;.;.;.;.;.;.;.;.;.
14;034a. Bangu;3;3;1;.;.;.;.;.;.;.;.;.
40;035a. Campo Grande;4;2;1;.;.;.;.;.;.;.;.;.
27;036a. Santa Cruz;5;2;3;.;.;.;.;.;.;.;.;.
17;037a. Ilha do Governador;4;0;1;.;.;.;.;.;.;.;.;.
16;038a. Braz de Pina;0;1;2;.;.;.;.;.;.;.;.;.
41;039a. Pavuna;1;0;6;.;.;.;.;.;.;.;.;.
9;040a. Honório Gurgel;0;0;5;.;.;.;.;.;.;.;.;.
18;041a. Tanque;1;0;1;.;.;.;.;.;.;.;.;.
31;042a. Recreio;0;0;1;.;.;.;.;.;.;.;.;.
27;043a. Pedra de Guaratiba;0;2;1;.;.;.;.;.;.;.;.;.
3;044a. Inhaúma;1;0;1;.;.;.;.;.;.;.;.;.
16;045a. Alemão;0;0;0;.;.;.;.;.;.;.;.;.
24;048a. Seropédica;0;4;0;.;.;.;.;.;.;.;.;.
24;050a. Itaguaí;3;1;3;.;.;.;.;.;.;.;.;.
24;051a. Paracambí;1;1;0;.;.;.;.;.;.;.;.;.
20;052a. nova Iguaçu;0;1;1;.;.;.;.;.;.;.;.;.
20;053a. Mesquita;0;0;0;.;.;.;.;.;.;.;.;.
39;054a. Belford Roxo;0;2;2;.;.;.;.;.;.;.;.;.
24;055a. Queimados;1;1;0;.;.;.;.;.;.;.;.;.
20;056a. Comendador Soares;3;4;3;.;.;.;.;.;.;.;.;.
20;057a. Nilópolis;1;0;1;.;.;.;.;.;.;.;.;.
20;058a. Posse;6;3;9;.;.;.;.;.;.;.;.;.
15;059a. Duque de Caxias;0;3;1;.;.;.;.;.;.;.;.;.
15;060a. Campos Elíseos;2;2;2;.;.;.;.;.;.;.;.;.
15;061a. Xerém;2;0;2;.;.;.;.;.;.;.;.;.
15;062a. Imbariê;0;0;1;.;.;.;.;.;.;.;.;.
24;063a. Japerí;1;0;1;.;.;.;.;.;.;.;.;.
21;064a. Vilar dos Teles;1;1;1;.;.;.;.;.;.;.;.;.
34;065a. Magé;1;0;0;.;.;.;.;.;.;.;.;.
34;066a. Piabetá;0;3;2;.;.;.;.;.;.;.;.;.
34;067a. Guapimirim;2;4;3;.;.;.;.;.;.;.;.;.
35;070a. Tanguá;0;0;2;.;.;.;.;.;.;.;.;.
35;071a. Itaboraí;8;2;6;.;.;.;.;.;.;.;.;.
7;072a. São Gonçalo;0;3;2;.;.;.;.;.;.;.;.;.
7;073a. Neves;1;2;1;.;.;.;.;.;.;.;.;.
7;074a. Alcantara;6;2;8;.;.;.;.;.;.;.;.;.
7;075a. Rio do Ouro;0;2;1;.;.;.;.;.;.;.;.;.
12;076a. Niterói - Centro;2;4;1;.;.;.;.;.;.;.;.;.
12;077a. Icaraí;0;1;0;.;.;.;.;.;.;.;.;.
12;078a. Fonseca;5;1;0;.;.;.;.;.;.;.;.;.
12;079a. Jurujuba;1;0;0;.;.;.;.;.;.;.;.;.
12;081a. Itaipú;2;0;0;.;.;.;.;.;.;.;.;.
12;082a. maricá;3;5;1;.;.;.;.;.;.;.;.;.
10;087a. Paty do Alferes;0;0;0;.;.;.;.;.;.;.;.;.
10;088a. Barra do Piraí;1;1;3;.;.;.;.;.;.;.;.;.
37;089a. Resende;2;0;0;.;.;.;.;.;.;.;.;.
28;090a. Barra Mansa;1;1;1;.;.;.;.;.;.;.;.;.
10;091a. Valença;3;1;0;.;.;.;.;.;.;.;.;.
10;092a. Rio das Flores;0;0;0;.;.;.;.;.;.;.;.;.
28;093a. Volta Redonda;1;0;3;.;.;.;.;.;.;.;.;.
10;094a. Piraí;0;1;2;.;.;.;.;.;.;.;.;.
10;095a. Vassouras;5;0;2;.;.;.;.;.;.;.;.;.
10;096a. Miguel Pereira;1;0;1;.;.;.;.;.;.;.;.;.
10;097a. Mendes;0;0;0;.;.;.;.;.;.;.;.;.
10;098a. Paulo de Frontin;0;0;0;.;.;.;.;.;.;.;.;.
37;099a. Itatiaia;0;0;0;.;.;.;.;.;.;.;.;.
37;100a. Porto Real;1;0;0;.;.;.;.;.;.;.;.;.
28;101a. Pinheiral;0;0;0;.;.;.;.;.;.;.;.;.
30;104a. São J. Rio Preto;0;0;0;.;.;.;.;.;.;.;.;.
26;105a. Petrópolis;3;5;0;.;.;.;.;.;.;.;.;.
26;106a. Itaipava;0;0;0;.;.;.;.;.;.;.;.;.
38;107a. Paraíba do Sul;0;0;0;.;.;.;.;.;.;.;.;.
38;108a. Três Rios;1;1;0;.;.;.;.;.;.;.;.;.
38;109a. Sapucaia;0;0;5;.;.;.;.;.;.;.;.;.
30;110a. Teresópolis;3;0;2;.;.;.;.;.;.;.;.;.
30;111a. Sumidouro;0;0;1;.;.;.;.;.;.;.;.;.
30;112a. Carmo;0;0;0;.;.;.;.;.;.;.;.;.
25;118a. Araruama;5;0;3;.;.;.;.;.;.;.;.;.
35;119a. Rio Bonito;1;2;0;.;.;.;.;.;.;.;.;.
35;120a. Silva Jardim;1;2;0;.;.;.;.;.;.;.;.;.
32;121a. Casimiro de abreu;0;1;0;.;.;.;.;.;.;.;.;.
32;122a. Conceição de Macabú;0;0;0;.;.;.;.;.;.;.;.;.
32;123a. Macaé;1;3;4;.;.;.;.;.;.;.;.;.
25;124a. Saquarema;2;3;1;.;.;.;.;.;.;.;.;.
25;125a. São Pedro da Aldeia;1;2;1;.;.;.;.;.;.;.;.;.
25;126a. Cabo Frio;2;0;4;.;.;.;.;.;.;.;.;.
25;127a. Búzios;0;1;4;.;.;.;.;.;.;.;.;.
32;128a. Rio das Ostras;1;2;0;.;.;.;.;.;.;.;.;.
25;129a. Iguaba;0;0;0;.;.;.;.;.;.;.;.;.
32;130a. Quissamã;0;0;0;.;.;.;.;.;.;.;.;.
25;132a. Arraial do Cabo;1;1;0;.;.;.;.;.;.;.;.;.
8;134a. Campos;5;3;3;.;.;.;.;.;.;.;.;.
36;135a. Itaocara;1;1;0;.;.;.;.;.;.;.;.;.
36;136a. Santo Antônio de Pádua;0;3;0;.;.;.;.;.;.;.;.;.
36;137a. Miracema;0;0;1;.;.;.;.;.;.;.;.;.
29;138a. Lajes de Muriaré;0;0;0;.;.;.;.;.;.;.;.;.
29;139a. Porciúncula;0;0;0;.;.;.;.;.;.;.;.;.
29;140a. Natividade;0;2;0;.;.;.;.;.;.;.;.;.
8;141a. São Fidelis;1;0;0;.;.;.;.;.;.;.;.;.
36;142a. Cambucí;0;0;0;.;.;.;.;.;.;.;.;.
29;143a. Itaperuna;2;4;2;.;.;.;.;.;.;.;.;.
29;144a. Bom Jesus do Itabapoana;0;0;1;.;.;.;.;.;.;.;.;.
8;145a. São João da Barra;3;0;1;.;.;.;.;.;.;.;.;.
8;146a. Guarus;0;0;2;.;.;.;.;.;.;.;.;.
8;147a. São Francisco de Itabapoana;1;0;0;.;.;.;.;.;.;.;.;.
29;148a. Italva;0;0;0;.;.;.;.;.;.;.;.;.
11;151a. nova Friburgo;1;2;2;.;.;.;.;.;.;.;.;.
11;152a. Duas Barras;0;0;2;.;.;.;.;.;.;.;.;.
11;153a. Cantagalo;0;0;3;.;.;.;.;.;.;.;.;.
11;154a. Cordeiro;3;0;1;.;.;.;.;.;.;.;.;.
36;155a. São Sebastião do Alto;0;0;0;.;.;.;.;.;.;.;.;.
11;156a. Santa maria Madalena;0;0;0;.;.;.;.;.;.;.;.;.
11;157a. Trajano de Morais;0;0;0;.;.;.;.;.;.;.;.;.
11;158a. Bom Jardim;0;0;0;.;.;.;.;.;.;.;.;.
35;159a. Cachoeira de Macacú;1;1;3;.;.;.;.;.;.;.;.;.
33;165a. Mangaratiba;0;7;0;.;.;.;.;.;.;.;.;.
33;166a. Angra dos Reis;3;4;2;.;.;.;.;.;.;.;.;.
33;167a. Paraty;0;3;0;.;.;.;.;.;.;.;.;.
33;168a. Rio Claro;0;0;0;.;.;.;.;.;.;.;.;.
